462;1498;/products/deposits/deposit/1498/?mark_rate=2812732&sum=0&currency_id=45&period=367&rate=13&cap=0&pp=3&ppv=1m;"«Базовый — Интернет (ежемесячно)»";"Авангард";13.0;1.00547945205479;10000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									только в течение первого дня размещения (до 24.00 по московскому времени)								";"2014-12-26 13:07:43.338814";"2014-12-26 14:09:52.305966"
463;10587;/products/deposits/deposit/10587/?mark_rate=2844987&sum=0&currency_id=45&period=732&rate=13&cap=0&pp=3&ppv=1m;"«Срочный (ежемесячно)»";"Межтрастбанк";13.0;2.00547945205479;10000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									5 000 рублей; не позднее чем за 30 дней до окончания срока вклада								";"2014-12-26 13:07:43.382505";"2014-12-26 14:09:52.945301"
464;11557;/products/deposits/deposit/11557/?mark_rate=2848530&sum=0&currency_id=45&period=720&rate=13&cap=1&cp=3&cpv=1m&pp=1&ppv=END;"«На Старт (при отсутствии расходных операций)»";"СтарБанк";13.0;1.97260273972603;20000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									500 рублей, 15 долларов/евро								";"2014-12-26 13:07:43.407532";"2014-12-26 14:09:53.795147"
467;11584;/products/deposits/deposit/11584/?mark_rate=2816997&sum=0&currency_id=45&period=370&rate=13&cap=0&pp=3&ppv=1m;"«Универсальный»";"Рублев";13.0;1.01369863013699;30000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									3 000 рублей, 1 00 долларов/евро; не позднее 90 дней до окончания срока действия договора								";"2014-12-26 13:07:43.490407";"2014-12-26 14:09:54.442817"
468;10382;/products/deposits/deposit/10382/?mark_rate=2823655&sum=0&currency_id=45&period=731&rate=13&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Вклад по Европлану (731 день)»";"Европлан Банк";13.0;2.0027397260274;30000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 30 дней до окончания срока вклада								";"2014-12-26 13:07:43.521423";"2014-12-26 14:09:55.070157"
469;10755;/products/deposits/deposit/10755/?mark_rate=2820467&sum=0&currency_id=45&period=1094&rate=13&cap=0&pp=1&ppv=END;"«Мультивалютный»";"Верхневолжский — Московский филиал";13.0;2.9972602739726;30000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									3 000 рублей или эквивалент в долларах/евро								";"2014-12-26 13:07:43.543807";"2014-12-26 14:09:55.740055"
471;11680;/products/deposits/deposit/11680/?mark_rate=2820843&sum=0&currency_id=45&period=1096&rate=13&cap=0&pp=3&ppv=1m;"«Теплая зима»";"Богородский Муниципальный Банк";13.0;3.0027397260274;50000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									прекращается за 45 дней до окончания срока вклада; проценты по каждому дополнительному взносу начисляются и выплачиваются из расчета 9% годовых (на 181 день), 9,7% годовых (367 дней), 10,8% годовых (550 дней), 10,9% годовых (730 дней), 11% годовых (1 096 дней)								";"2014-12-26 13:07:43.584711";"2014-12-26 14:09:56.387132"
472;4267;/products/deposits/deposit/4267/?mark_rate=2841995&sum=0&currency_id=45&period=366&rate=13&cap=0&pp=1&ppv=END;"«Генвыбор+»";"Генбанк";13.0;1.0027397260274;100000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									прекращается за 30 дней до окончания срока действия вклада								";"2014-12-26 13:07:43.610575";"2014-12-26 14:09:57.029289"
473;8480;/products/deposits/deposit/8480/?mark_rate=2850931&sum=0&currency_id=45&period=550&rate=13&cap=1&cp=3&cpv=1m&pp=1&ppv=END;"«Удобный»";"Акцепт";13.0;1.50684931506849;300000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									5 000 рублей, 100 долларов/евро								";"2014-12-26 13:07:43.652417";"2014-12-26 14:09:57.945710"
474;10770;/products/deposits/deposit/10770/?mark_rate=2842968&sum=0&currency_id=45&period=365&rate=13&cap=1&cp=3&cpv=1m&pp=1&ppv=END;"«Выгодный»";"Евроазиатский Инвестиционный Банк";13.0;1.0;450000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									2 000 рублей								";"2014-12-26 13:07:43.676753";"2014-12-26 14:09:59.145596"
475;10763;/products/deposits/deposit/10763/?mark_rate=2842706&sum=0&currency_id=45&period=366&rate=13&cap=1&cp=4&cpv=3m&pp=1&ppv=END;"«Классика»";"Евроазиатский Инвестиционный Банк";13.0;1.0027397260274;450000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									2 000 рублей, 100 долларов, 50 евро								";"2014-12-26 13:07:43.698860";"2014-12-26 14:21:57.094439"
476;675;/products/deposits/deposit/675/?mark_rate=2821805&sum=0&currency_id=45&period=366&rate=13&cap=0&pp=3&ppv=1m;"«Рантье»";"СБ Банк (Судостроительный банк)";13.0;1.0027397260274;500000;;;"возможно";"
										есть ограничения:
										срок хранения вклада									";"
									не позднее 30 дней до окончания срока действия вклада								";"2014-12-26 13:07:48.331720";"2014-12-26 14:10:00.457813"
477;5684;/products/deposits/deposit/5684/?mark_rate=2838785&sum=0&currency_id=45&period=367&rate=13&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Накопительный»";"Джей энд Ти Банк";13.0;1.00547945205479;500000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									50 000 рублей, 1 000 долларов/евро; прекращается за 31 день до окончания срока вклада								";"2014-12-26 13:07:48.397828";"2014-12-26 14:10:01.171573"
479;1628;/products/deposits/deposit/1628/?mark_rate=2830600&sum=0&currency_id=45&period=366&rate=13&cap=1&cp=3&cpv=1m&pp=1&ppv=END;"«Энергия»";"Агропромкредит";13.0;1.0027397260274;1000000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									1 000 рублей, 30 долларов, 25 евро								";"2014-12-26 13:07:48.483974";"2014-12-26 14:21:57.921147"
480;3723;/products/deposits/deposit/3723/?mark_rate=2851153&sum=0&currency_id=45&period=367&rate=13&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Комфортный»";"Интерпромбанк";13.0;1.00547945205479;3000000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									5 000 рублей, 200 долларов/евро								";"2014-12-26 13:07:48.507564";"2014-12-26 14:10:02.574115"
481;10146;/products/deposits/deposit/10146/?mark_rate=2825425&sum=0&currency_id=45&period=365&rate=12.9&cap=0&pp=1&ppv=END;"«Накопительный на 1 год»";"Центр-инвест";12.9;1.0;5000000;;;"возможно";;;"2014-12-26 13:07:48.537065";"2014-12-26 14:10:03.290294"
485;8976;/products/deposits/deposit/8976/?mark_rate=2823239&sum=0&currency_id=45&period=365&rate=12.75&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Накопительный»";"Трансстройбанк";12.75;1.0;700000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									минимальная сумма дополнительного взноса зависит от первоначальной суммы вклада; прекращается за 61 день до дня окончания срока вклада								";"2014-12-26 13:07:48.640758";"2014-12-26 14:10:04.003205"
486;11820;/products/deposits/deposit/11820/?mark_rate=2836535&sum=0&currency_id=45&period=367&rate=12.7&cap=0&pp=3&ppv=1m;"«Новогодний»";"Акцепт";12.7;1.00547945205479;5000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									2 000 рублей; не позднее трех месяцев до окончания срока действия договора								";"2014-12-26 13:07:48.672886";"2014-12-26 14:10:04.884940"
487;11317;/products/deposits/deposit/11317/?mark_rate=2838485&sum=0&currency_id=45&period=731&rate=12.7&cap=0&pp=1&ppv=END;"«Максимальный доход»";"РУБанк";12.7;2.0027397260274;10000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 30 дней до окончания срока вклада								";"2014-12-26 13:07:48.727906";"2014-12-26 14:10:05.544812"
488;11583;/products/deposits/deposit/11583/?mark_rate=2816994&sum=0&currency_id=45&period=730&rate=12.61&cap=0&pp=1&ppv=END;"«Рублев - 20 лет!»";"Рублев";12.61;2.0;30000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									3 000 рублей, 100 долларов/евро; не позднее 180 дней до окончания срока действия договора								";"2014-12-26 13:07:48.763434";"2014-12-26 14:10:06.242606"
489;11303;/products/deposits/deposit/11303/?mark_rate=2808574&sum=0&currency_id=45&period=367&rate=12.58&cap=0&pp=3&ppv=1m;"«Патриот»";"Банк Премьер Кредит";12.58;1.00547945205479;5000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									5 000 рублей; не позднее 30 календарных дней до окончания срока вклада								";"2014-12-26 13:07:48.787880";"2014-12-26 14:10:06.963382"
490;11510;/products/deposits/deposit/11510/?mark_rate=2806594&sum=0&currency_id=45&period=365&rate=12.58&cap=0&pp=1&ppv=END;"«Индекс»";"Тройка-Д Банк";12.58;1.0;10000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									1 000 рублей; прекращается за 30 дней до окончания срока действия вклада								";"2014-12-26 13:07:48.815829";"2014-12-26 14:10:07.737029"
491;11207;/products/deposits/deposit/11207/?mark_rate=2814565&sum=0&currency_id=45&period=371&rate=12.58&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«20 лет вместе»";"Торговый Городской Банк";12.58;1.01643835616438;11000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 30 дней до окончания срока вклада								";"2014-12-26 13:07:48.839190";"2014-12-26 14:10:08.629497"
492;10839;/products/deposits/deposit/10839/?mark_rate=2816762&sum=0&currency_id=45&period=366&rate=12.58&cap=0&pp=1&ppv=END;"«Ваш выбор»";"Кредит-Москва";12.58;1.0027397260274;25000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 30 календарных дней до окончания срока вклада								";"2014-12-26 13:07:48.858753";"2014-12-26 14:21:58.736979"
493;11744;/products/deposits/deposit/11744/?mark_rate=2808036&sum=0&currency_id=45&period=365&rate=12.58&cap=0&pp=1&ppv=END;"«Тройка Уникум - Спецпредложение для посетителей Банки.ру »";"Тройка-Д Банк";12.58;1.0;50000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									1 000 рублей; не позднее 30 дней до окончания срока вклада								";"2014-12-26 13:07:48.888797";"2014-12-26 14:10:10.124354"
494;12012;/products/deposits/deposit/12012/?mark_rate=2815221&sum=0&currency_id=45&period=500&rate=12.58&cap=0&pp=4&ppv=3m;"«Растущий процент - Спецпредложение для посетителей Банки.ру»";"Сибэс";12.58;1.36986301369863;50000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 60 дней до даты завершения договора вклада								";"2014-12-26 13:07:48.937628";"2014-12-26 14:10:10.739148"
495;12011;/products/deposits/deposit/12011/?mark_rate=2815225&sum=0&currency_id=45&period=500&rate=12.58&cap=0&pp=4&ppv=3m;"«Растущий процент - Спецпредложение для посетителей Банки.ру»";"Сибэс — Московский офис";12.58;1.36986301369863;50000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 60 дней до даты завершения договора вклада								";"2014-12-26 13:07:48.966617";"2014-12-26 14:10:11.521674"
496;2406;/products/deposits/deposit/2406/?mark_rate=2803479&sum=0&currency_id=45&period=1461&rate=12.58&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Без потери процентов»";"Русский Торговый Банк";12.58;4.0027397260274;50000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее чем за 30 дней до окончания срока вклада								";"2014-12-26 13:07:49.006551";"2014-12-26 14:10:12.843990"
497;9939;/products/deposits/deposit/9939/?mark_rate=2803464&sum=0&currency_id=45&period=370&rate=12.58&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Накопительный»";"Русский Торговый Банк";12.58;1.01369863013699;60000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 30 дней до окончания срока вклада								";"2014-12-26 13:07:49.052042";"2014-12-26 14:10:13.752527"
498;5162;/products/deposits/deposit/5162/?mark_rate=2820912&sum=0&currency_id=45&period=366&rate=12.58&cap=0&pp=3&ppv=1m;"«Универсальный - VIP »";"Айви Банк";12.58;1.0027397260274;3000000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 30 дней до окончания срока вклада								";"2014-12-26 13:07:49.096376";"2014-12-26 14:10:14.428009"
499;11039;/products/deposits/deposit/11039/?mark_rate=2820586&sum=0&currency_id=45&period=365&rate=12.55&cap=0&pp=1&ppv=END;"«Можно все - Спецпредложение для посетителей Банки.ру»";"Банк Оранжевый (бывш. Промсервисбанк)";12.55;1.0;100000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									в течение первых 365 дней								";"2014-12-26 13:07:49.153125";"2014-12-26 14:10:15.455819"
500;7950;/products/deposits/deposit/7950/?mark_rate=2809871&sum=0&currency_id=45&period=367&rate=12.55&cap=0&pp=1&ppv=END;"«РИА Накопления»";"Риабанк";12.55;1.00547945205479;700000;;;"возможно";"
										есть ограничения:
										максимальная сумма, срок внесения пополнения									";"
									не более 500 000 рублей, 10 000 долларов/евро в день; не позднее 60 календарных дней до окончания срока вклада								";"2014-12-26 13:07:49.220040";"2014-12-26 14:10:16.544304"
502;4466;/products/deposits/deposit/4466/?mark_rate=2827549&sum=0&currency_id=45&period=365&rate=12.53&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Пенсионный»";"ИпоТек Банк";12.53;1.0;3000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									3 000 рублей								";"2014-12-26 13:07:53.435089";"2014-12-26 14:10:17.308107"
503;10133;/products/deposits/deposit/10133/?mark_rate=2814535&sum=0&currency_id=45&period=370&rate=12.52&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Шоколадный»";"Торговый Городской Банк";12.52;1.01369863013699;10000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 30 дней до окончания срока вклада								";"2014-12-26 13:07:53.464680";"2014-12-26 14:10:18.006246"
505;3448;/products/deposits/deposit/3448/?mark_rate=2825436&sum=0&currency_id=45&period=365&rate=12.5&cap=0&pp=1&ppv=END;"«Расти большой»";"Центр-инвест";12.5;1.0;2500;;;"возможно";;;"2014-12-26 13:07:53.509990";"2014-12-26 14:10:18.876194"
506;11817;/products/deposits/deposit/11817/?mark_rate=2842052&sum=0&currency_id=45&period=365&rate=12.5&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Зимний»";"Тульский Промышленник — Московский офис";12.5;1.0;5000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									1 000 рублей; прекращается за 30 дней до окончания срока действия вклада								";"2014-12-26 13:07:53.534247";"2014-12-26 14:10:19.559983"
507;1661;/products/deposits/deposit/1661/?mark_rate=2812756&sum=0&currency_id=45&period=367&rate=12.5&cap=0&pp=3&ppv=1m;"«Мультивалютный — Интернет (ежемесячно)»";"Авангард";12.5;1.00547945205479;10000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									только в течение первого дня размещения (до 24.00 по московскому времени)								";"2014-12-26 13:07:53.557982";"2014-12-26 14:10:20.630130"
508;8824;/products/deposits/deposit/8824/?mark_rate=2842329&sum=0&currency_id=45&period=372&rate=12.5&cap=0&pp=1&ppv=END;"«Высокий результат»";"Ак Барс";12.5;1.01917808219178;10000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									5 000 рублей, 200 долларов/евро; в течение первых 93 дней								";"2014-12-26 13:07:53.585289";"2014-12-26 14:10:21.262083"
509;9322;/products/deposits/deposit/9322/?mark_rate=2820847&sum=0&currency_id=45&period=1096&rate=12.5&cap=0&pp=3&ppv=1m;"«На вырост (ежемесячно)»";"Богородский Муниципальный Банк";12.5;3.0027397260274;10000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									1 000 рублей, 100 долларов/евро								";"2014-12-26 13:07:53.618044";"2014-12-26 14:10:21.916957"
510;11558;/products/deposits/deposit/11558/?mark_rate=2848527&sum=0&currency_id=45&period=720&rate=12.5&cap=1&cp=3&cpv=1m&pp=1&ppv=END;"«На Старт (при наличии расходных операций)»";"СтарБанк";12.5;1.97260273972603;20000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									500 рублей, 15 долларов/евро								";"2014-12-26 13:07:53.641365";"2014-12-26 14:10:22.519235"
511;11812;/products/deposits/deposit/11812/?mark_rate=2817614&sum=0&currency_id=45&period=366&rate=12.5&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Зимушка-Зима»";"Кроссинвестбанк";12.5;1.0027397260274;30000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									1 000 рублей, 30 долларов/евро; не позднее 30 дней до окончания срока вклада								";"2014-12-26 13:07:53.662703";"2014-12-26 14:10:23.385219"
512;11994;/products/deposits/deposit/11994/?mark_rate=2806767&sum=0&currency_id=45&period=400&rate=12.5&cap=1&cp=3&cpv=1m&pp=1&ppv=END;"«Новогодний»";"Таурус Банк";12.5;1.0958904109589;30000;;;"возможно";;;"2014-12-26 13:07:53.696039";"2014-12-26 14:10:24.034062"
513;11675;/products/deposits/deposit/11675/?mark_rate=2800532&sum=0&currency_id=45&period=550&rate=12.5&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Сладкая жизнь»";"Региональный Корпоративный Банк";12.5;1.50684931506849;50000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									10 000 рублей; за 1 месяц до окончания срока размещения вклада								";"2014-12-26 13:07:53.723638";"2014-12-26 14:10:24.854455"
514;10805;/products/deposits/deposit/10805/?mark_rate=2830312&sum=0&currency_id=45&period=370&rate=12.5&cap=0&pp=3&ppv=1m;"«Юбилейный год»";"Сибэс";12.5;1.01369863013699;100000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 60 дней до даты завершения договора вклада								";"2014-12-26 13:07:53.754833";"2014-12-26 14:10:25.625169"
515;10812;/products/deposits/deposit/10812/?mark_rate=2809569&sum=0&currency_id=45&period=370&rate=12.5&cap=0&pp=3&ppv=1m;"«Юбилейный год»";"Сибэс — Московский офис";12.5;1.01369863013699;100000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 60 дней до даты завершения договора вклада								";"2014-12-26 13:07:53.820484";"2014-12-26 14:10:26.472708"
516;7202;/products/deposits/deposit/7202/?mark_rate=2816991&sum=0&currency_id=45&period=730&rate=12.5&cap=0&pp=3&ppv=1m;"«Идеальный»";"Рублев";12.5;2.0;100000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									3 000 рублей, 100 долларов/евро; не позднее 180 дней до окончания срока вклада								";"2014-12-26 13:07:53.858627";"2014-12-26 14:10:27.181724"
517;9109;/products/deposits/deposit/9109/?mark_rate=2818752&sum=0&currency_id=45&period=1100&rate=12.5&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Удобный кошелек»";"Ярославич";12.5;3.01369863013699;100000;;;"возможно";;;"2014-12-26 13:07:53.895913";"2014-12-26 14:10:27.998787"
518;9916;/products/deposits/deposit/9916/?mark_rate=2833085&sum=0&currency_id=45&period=1097&rate=12.5&cap=0&pp=3&ppv=1m;"«Достоинство»";"Тальменка-Банк — Московский филиал";12.5;3.00547945205479;300000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									50 000 рублей; в течение первых 735 дней								";"2014-12-26 13:07:53.927696";"2014-12-26 14:10:29.038940"
519;11192;/products/deposits/deposit/11192/?mark_rate=2809356&sum=0&currency_id=45&period=1095&rate=12.5&cap=0&pp=1&ppv=END;"«Меткомбанк - Максимальный процент»";"Меткомбанк (Череповец)";12.5;3.0;500000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									10 000 рублей, 300 долларов/евро								";"2014-12-26 13:07:53.963849";"2014-12-26 14:10:30.128135"
521;10143;/products/deposits/deposit/10143/?mark_rate=2811259&sum=0&currency_id=45&period=731&rate=12.5&cap=0&pp=4&ppv=3m;"«Будущее детям (ежеквартально)»";"Югра";12.5;2.0027397260274;700000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									1 000 рублей; не позднее 30 дней до окончания срока вклада								";"2014-12-26 13:07:54.004776";"2014-12-26 14:10:30.764658"
522;2979;/products/deposits/deposit/2979/?mark_rate=2829546&sum=0&currency_id=45&period=368&rate=12.5&cap=0&pp=1&ppv=END;"«Накопительный»";"Славия";12.5;1.00821917808219;1500000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									10 000 рублей, 300 долларов/евро; срок внесения пополнения зависит от срока действия вклада								";"2014-12-26 13:07:54.026771";"2014-12-26 14:10:31.455635"
523;6442;/products/deposits/deposit/6442/?mark_rate=2830699&sum=0&currency_id=45&period=367&rate=12.5&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Элита VIP»";"ЕвроситиБанк";12.5;1.00547945205479;3000000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									50 000 рублей, 2 000 долларов/евро								";"2014-12-26 13:07:54.051523";"2014-12-26 14:10:32.346499"
524;7152;/products/deposits/deposit/7152/?mark_rate=2838234&sum=0&currency_id=45&period=365&rate=12.45&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Накопительный»";"Россельхозбанк";12.45;1.0;1000000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									3 000 рублей, 100 долларов/евро; не позднее 30 дней до окончания срока вклада								";"2014-12-26 13:07:54.074645";"2014-12-26 14:10:33.195587"
525;11340;/products/deposits/deposit/11340/?mark_rate=2823510&sum=0&currency_id=45&period=367&rate=12.4&cap=0&pp=1&ppv=END;"«Максимальный процент»";"АйМаниБанк";12.4;1.00547945205479;30000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									10 000 рублей								";"2014-12-26 13:07:54.093570";"2014-12-26 14:10:33.889902"
526;11369;/products/deposits/deposit/11369/?mark_rate=2831334&sum=0&currency_id=45&period=366&rate=12.4&cap=0&pp=1&ppv=END;"«Онлайн Ипотечный»";"Русский Ипотечный Банк";12.4;1.0027397260274;90000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 30 дней до окончания срока вклада								";"2014-12-26 13:07:58.531359";"2014-12-26 14:10:34.503786"
527;11546;/products/deposits/deposit/11546/?mark_rate=2829638&sum=0&currency_id=45&period=367&rate=12.4&cap=0&pp=3&ppv=1m;"«Надежный»";"Славия";12.4;1.00547945205479;1000000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									1 000 рублей, 100 долларов/евро; не позднее 30 дней до окончания срока действия вклада								";"2014-12-26 13:07:58.548474";"2014-12-26 14:10:35.286404"
528;9214;/products/deposits/deposit/9214/?mark_rate=2825264&sum=0&currency_id=45&period=366&rate=12.4&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Несгораемый процент»";"Век";12.4;1.0027397260274;3000000;;;"возможно";"
										есть ограничения:
										максимальная сумма									";"
									3 000 000 рублей, 100 000 долларов/евро								";"2014-12-26 13:07:58.568552";"2014-12-26 14:10:36.039192"
529;11086;/products/deposits/deposit/11086/?mark_rate=2827271&sum=0&currency_id=45&period=367&rate=12.4&cap=0&pp=3&ppv=1m;"«Юбилейный +»";"Акрополь";12.4;1.00547945205479;5000000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее чем за три месяца до окончания срока вклада								";"2014-12-26 13:07:58.590235";"2014-12-26 14:10:36.724565"
530;1293;/products/deposits/deposit/1293/?mark_rate=2807947&sum=0&currency_id=45&period=366&rate=12.37&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Срочный»";"Тусар";12.37;1.0027397260274;10000;;;"возможно";;;"2014-12-26 13:07:58.611651";"2014-12-26 14:10:37.651088"
531;10491;/products/deposits/deposit/10491/?mark_rate=2809552&sum=0&currency_id=45&period=730&rate=12.35&cap=0&pp=1&ppv=END;"«Инвестор»";"Инвестсоцбанк";12.35;2.0;600000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									3 000 рублей, 100 долларов/евро; не позднее 20/40/60/75/150 дней до окончания срока вклада (в зависимости от срока его размещения)								";"2014-12-26 13:07:58.633937";"2014-12-26 14:10:38.348788"
533;722;/products/deposits/deposit/722/?mark_rate=2797065&sum=0&currency_id=45&period=367&rate=12.25&cap=0&pp=1&ppv=END;"«На выгодных условиях»";"Москоммерцбанк";12.25;1.00547945205479;10000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									5 000 рублей, 150 долларов/евро								";"2014-12-26 13:07:58.680471";"2014-12-26 14:10:39.026663"
534;2555;/products/deposits/deposit/2555/?mark_rate=2841981&sum=0&currency_id=45&period=730&rate=12.25&cap=0&pp=1&ppv=END;"«Генмобильный+»";"Генбанк";12.25;2.0;1500000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									прекращается за 30 дней до окончания срока действия вклада								";"2014-12-26 13:07:58.702351";"2014-12-26 14:10:39.928402"
535;10838;/products/deposits/deposit/10838/?mark_rate=2816772&sum=0&currency_id=45&period=545&rate=12.18&cap=0&pp=6&ppv=6m;"«Ваш выбор (раз в полгода)»";"Кредит-Москва";12.18;1.49315068493151;25000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									не позднее 30 календарных дней до окончания срока вклада								";"2014-12-26 13:07:58.736653";"2014-12-26 14:10:40.810107"
536;11821;/products/deposits/deposit/11821/?mark_rate=2811835&sum=0&currency_id=45&period=1097&rate=12.17&cap=0&pp=3&ppv=1m;"«Хит года»";"Интерактивный Банк";12.17;3.00547945205479;50000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									в течение 731 дня с даты заключения договора								";"2014-12-26 13:07:58.761739";"2014-12-26 14:10:41.680557"
537;11361;/products/deposits/deposit/11361/?mark_rate=2809254&sum=0&currency_id=45&period=370&rate=12.1&cap=0&pp=1&ppv=END;"«20 лет доверия»";"Инвестсоцбанк";12.1;1.01369863013699;500000;;;"возможно";"
										есть ограничения:
										срок внесения пополнения									";"
									для вклада на срок 180 дней - не позднее 40 дней до окончания срока вклада, для вклада на срок 370 дней - не позднее 75 дней, для вклада на срок 730 дней - не позднее 150 дней								";"2014-12-26 13:07:58.783653";"2014-12-26 14:10:42.507165"
538;10597;/products/deposits/deposit/10597/?mark_rate=2829132&sum=0&currency_id=45&period=366&rate=12.1&cap=1&cp=3&cpv=1m&pp=3&ppv=1m;"«Стабильный доход»";"ОТП Банк";12.1;1.0027397260274;30000000;;;"возможно";"
										есть ограничения:
										минимальная сумма									";"
									100 000 рублей, 5 000 долларов/евро; прекращается за 30 дней до окончания срока вклада								";"2014-12-26 13:07:58.806412";"2014-12-26 14:10:43.354373"
539;12172;/products/deposits/deposit/12172/?mark_rate=2829791&sum=0&currency_id=45&period=400&rate=12.09&cap=0&pp=1&ppv=END;"«Новогодний»";"Славия";12.09;1.0958904109589;100000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									50 000 рублей; не позднее 90 дней до окончания срока вклада								";"2014-12-26 13:07:58.833490";"2014-12-26 14:10:44.230891"
540;11706;/products/deposits/deposit/11706/?mark_rate=2783148&sum=0&currency_id=45&period=367&rate=12.07&cap=0&pp=1&ppv=END;"«Актуальный»";"НС Банк";12.07;1.00547945205479;15000;;;"возможно";"
										есть ограничения:
										минимальная сумма, срок внесения пополнения									";"
									10 000 рублей; не позднее 30 дней до даты окончания срока вклада								";"2014-12-26 13:07:58.937160";"2014-12-26 14:10:45.060377"
